station_id,city,date,pm25,pm10,no2,o3,temp,humidity,wind_speed
PL0002,Gdańsk,2021-01-29,18.52,24.26,26.63,10.99,13.6,85.0,1.97
PL0002,Gdańsk,2021-01-30,22.67,10.31,38.99,38.83,27.2,54.8,1.86
PL0002,Gdańsk,2021-01-31,16.43,81.47,31.52,28.08,5.9,30.6,1.22
PL0002,Gdańsk,2021-02-01,5.49,26.35,32.52,11.09,12.9,89.7,3.19
PL0002,Gdańsk,2021-02-02,7.81,30.13,28.9,66.21,-2.4,86.1,2.55
PL0002,Gdańsk,2021-02-03,4.44,14.07,43.12,22.72,11.2,51.3,4.17
PL0002,Gdańsk,2021-02-04,27.45,17.19,22.29,64.67,28.4,76.5,7.17
PL0002,Gdańsk,2021-02-05,2.92,3.27,56.42,11.16,18.1,90.5,5.25
PL0002,Gdańsk,2021-02-06,11.89,20.7,30.29,25.19,17.3,84.7,7.61
PL0002,Gdańsk,2021-02-07,9.92,15.42,8.82,7.08,-5.8,58.5,3.15
PL0002,Gdańsk,2021-02-08,9.71,3.92,33.82,40.52,23.7,50.0,4.26
PL0002,Gdańsk,2021-02-09,10.42,30.52,56.14,14.31,11.5,59.9,0.18
PL0002,Gdańsk,2021-02-10,39.27,12.21,11.3,41.05,1.6,64.8,3.0
PL0002,Gdańsk,2021-02-11,1.73,19.77,64.64,32.18,6.3,35.5,1.97
PL0002,Gdańsk,2021-02-12,31.98,19.58,3.93,57.42,4.0,68.5,1.7
PL0002,Gdańsk,2021-02-13,11.15,4.32,13.53,48.31,21.2,52.5,11.68
PL0002,Gdańsk,2021-02-14,24.33,19.47,10.95,40.2,22.2,64.4,7.03
PL0002,Gdańsk,2021-02-15,14.17,28.79,35.51,45.96,17.5,68.0,4.95
PL0002,Gdańsk,2021-02-16,4.9,13.92,22.43,22.74,-7.6,72.5,4.66
PL0002,Gdańsk,2021-02-17,34.04,46.96,21.18,37.89,0.9,44.7,8.34
PL0002,Gdańsk,2021-02-18,30.58,5.17,29.72,59.04,18.0,50.3,6.03
PL0002,Gdańsk,2021-02-19,5.26,25.14,41.04,44.9,3.2,46.6,5.99
PL0002,Gdańsk,2021-02-20,20.48,7.96,17.59,17.68,9.9,67.8,2.76
PL0002,Gdańsk,2021-02-21,8.12,11.38,29.65,3.48,9.4,70.9,0.83
PL0002,Gdańsk,2021-02-22,3.07,17.6,16.2,44.86,11.3,61.6,3.94
PL0002,Gdańsk,2021-02-23,6.8,25.31,27.33,45.95,18.9,43.1,4.29
PL0002,Gdańsk,2021-02-24,32.72,9.58,100.39,63.85,18.4,83.0,2.45
PL0002,Gdańsk,2021-02-25,24.74,6.66,16.17,31.41,9.5,33.3,7.15
PL0002,Gdańsk,2021-02-26,10.52,17.65,32.92,0.51,12.5,85.4,6.46
PL0002,Gdańsk,2021-02-27,32.82,11.09,27.15,3.77,12.7,49.2,6.74
PL0002,Gdańsk,2021-02-28,29.02,13.26,22.39,55.94,24.7,92.7,5.02
PL0002,Gdańsk,2021-03-01,6.81,13.37,17.19,21.49,5.2,76.7,3.66
PL0002,Gdańsk,2021-03-02,38.24,28.36,28.65,48.8,1.0,83.0,5.74
PL0002,Gdańsk,2021-03-03,9.84,10.94,73.29,25.31,3.9,58.5,2.29
PL0002,Gdańsk,2021-03-04,10.98,24.94,13.33,19.1,2.4,55.6,2.68
PL0002,Gdańsk,2021-03-05,1.79,6.9,20.75,90.92,2.0,33.7,5.51
PL0002,Gdańsk,2021-03-06,7.99,36.26,2.22,10.98,-4.5,31.9,4.03
PL0002,Gdańsk,2021-03-07,11.96,6.63,7.13,72.17,12.5,93.1,9.37
PL0002,Gdańsk,2021-03-08,16.77,9.55,38.39,8.0,-4.0,81.8,6.79
PL0002,Gdańsk,2021-03-09,4.92,25.76,21.62,41.46,8.5,78.0,2.25
PL0002,Gdańsk,2021-03-10,7.09,35.8,62.71,37.95,14.4,69.4,3.98
PL0002,Gdańsk,2021-03-11,38.8,30.01,7.16,14.65,-2.9,80.7,0.85
PL0002,Gdańsk,2021-03-12,27.72,41.44,17.22,37.57,1.3,43.6,4.61
PL0002,Gdańsk,2021-03-13,31.26,13.92,59.85,73.52,11.0,86.7,2.25
PL0002,Gdańsk,2021-03-14,12.76,11.45,8.53,39.57,-4.6,86.9,5.1
PL0002,Gdańsk,2021-03-15,17.14,37.1,7.52,45.51,-2.5,33.8,2.5
PL0002,Gdańsk,2021-03-16,20.8,1.76,19.23,43.72,16.7,83.7,4.87
PL0002,Gdańsk,2021-03-17,38.42,39.38,5.47,60.64,15.7,41.5,6.29
PL0002,Gdańsk,2021-03-18,2.99,14.91,27.6,42.13,-5.6,34.0,7.11
PL0002,Gdańsk,2021-03-19,8.69,38.27,75.72,59.99,18.1,75.9,3.44
PL0002,Gdańsk,2021-03-20,16.01,66.08,47.09,23.69,4.4,52.0,2.77
PL0002,Gdańsk,2021-03-21,14.24,22.02,44.97,57.02,-1.7,85.4,5.21
PL0002,Gdańsk,2021-03-22,7.01,8.52,23.04,10.91,11.1,46.6,1.53
PL0002,Gdańsk,2021-03-23,19.54,21.99,15.89,60.77,11.9,30.2,7.03
PL0002,Gdańsk,2021-03-24,8.99,11.55,47.58,65.74,0.3,32.1,7.85
PL0002,Gdańsk,2021-03-25,13.47,33.55,3.25,18.38,11.6,75.7,6.68
PL0002,Gdańsk,2021-03-26,18.93,7.29,30.61,31.44,-6.4,62.9,0.95
PL0002,Gdańsk,2021-03-27,9.34,14.13,9.13,18.84,-1.1,55.3,1.32
PL0002,Gdańsk,2021-03-28,23.33,26.5,34.37,50.79,14.7,81.1,4.81
PL0002,Gdańsk,2021-03-29,26.34,45.01,11.02,65.73,8.2,32.1,1.55
PL0002,Gdańsk,2021-03-30,7.25,45.36,31.13,36.96,-0.7,38.9,5.48
PL0002,Gdańsk,2021-03-31,8.93,19.27,12.36,36.26,-3.8,83.8,6.13
PL0002,Gdańsk,2021-04-01,5.64,38.48,27.15,111.15,5.0,89.6,1.54
PL0002,Gdańsk,2021-04-02,13.24,29.17,22.16,33.01,-13.8,41.7,1.9
PL0002,Gdańsk,2021-04-03,16.76,11.02,8.58,31.94,-8.5,33.0,2.88
PL0002,Gdańsk,2021-04-04,10.1,4.61,12.34,31.76,-3.9,67.4,2.44
PL0002,Gdańsk,2021-04-05,16.42,12.77,15.77,56.27,6.4,44.1,1.41
PL0002,Gdańsk,2021-04-06,8.74,24.48,43.16,22.88,21.7,31.4,3.43
PL0002,Gdańsk,2021-04-07,8.97,70.47,6.51,22.26,3.4,78.5,3.75
PL0002,Gdańsk,2021-04-08,17.4,45.48,13.91,67.65,11.3,76.5,1.67
PL0002,Gdańsk,2021-04-09,9.48,26.63,9.12,7.07,16.9,57.2,2.96
PL0002,Gdańsk,2021-04-10,12.69,35.84,33.96,55.96,22.3,93.4,3.49
PL0002,Gdańsk,2021-04-11,17.85,16.07,16.12,5.56,-8.0,47.1,1.26
PL0002,Gdańsk,2021-04-12,16.24,14.88,8.74,19.37,16.3,89.2,5.77
PL0002,Gdańsk,2021-04-13,8.84,29.12,6.18,30.81,2.5,84.7,5.63
PL0002,Gdańsk,2021-04-14,28.18,48.65,4.33,120.24,17.4,92.5,3.69
PL0002,Gdańsk,2021-04-15,20.15,40.41,62.68,10.57,-7.8,90.8,2.49
PL0002,Gdańsk,2021-04-16,16.01,9.97,62.43,36.09,23.8,73.8,4.08
PL0002,Gdańsk,2021-04-17,4.95,4.16,14.24,81.25,9.3,65.9,13.68
PL0002,Gdańsk,2021-04-18,14.51,21.43,20.95,33.29,-1.7,53.6,1.24
PL0002,Gdańsk,2021-04-19,7.85,18.6,93.71,57.73,4.7,66.9,2.72
PL0002,Gdańsk,2021-04-20,19.11,27.61,38.0,29.21,4.0,31.0,4.37
PL0002,Gdańsk,2021-04-21,0.24,25.54,47.47,35.08,14.6,53.3,7.92
PL0002,Gdańsk,2021-04-22,10.86,29.28,19.84,35.09,15.1,82.8,3.64
PL0002,Gdańsk,2021-04-23,8.51,22.6,40.6,17.28,13.5,58.5,7.13
PL0002,Gdańsk,2021-04-24,23.39,27.0,19.82,48.05,21.3,52.8,3.9
PL0002,Gdańsk,2021-04-25,1.87,16.52,10.23,46.28,8.9,32.3,1.77
PL0002,Gdańsk,2021-04-26,13.81,9.0,12.22,7.84,2.3,45.9,1.27
PL0002,Gdańsk,2021-04-27,19.97,15.72,7.66,1.91,39.8,94.0,3.22
PL0002,Gdańsk,2021-04-28,43.17,30.96,25.24,91.6,14.9,62.5,4.77
PL0002,Gdańsk,2021-04-29,8.95,2.7,45.66,23.5,22.7,51.8,2.29
PL0002,Gdańsk,2021-04-30,16.97,13.41,21.85,36.61,15.6,83.4,5.09
PL0002,Gdańsk,2021-05-01,2.03,2.36,6.97,19.51,-1.1,54.3,4.05
PL0002,Gdańsk,2021-05-02,13.28,37.81,52.93,31.5,5.8,60.9,3.78
PL0002,Gdańsk,2021-05-03,29.58,29.7,22.52,21.5,2.9,58.2,2.33
PL0002,Gdańsk,2021-05-04,43.45,1.03,15.9,40.12,4.5,30.5,1.98
PL0002,Gdańsk,2021-05-05,18.15,33.72,6.26,21.47,22.0,36.4,6.81
PL0002,Gdańsk,2021-05-06,2.8,8.83,6.44,44.5,19.4,70.0,1.79
PL0002,Gdańsk,2021-05-07,32.81,9.12,60.49,47.89,16.8,49.4,1.08
PL0002,Gdańsk,2021-05-08,2.83,37.39,17.69,24.65,18.5,77.9,5.35
PL0002,Gdańsk,2021-05-09,4.49,72.71,37.7,13.36,12.6,63.1,21.15
PL0002,Gdańsk,2021-05-10,34.68,4.2,7.18,43.11,8.5,79.5,3.52
PL0002,Gdańsk,2021-05-11,12.54,23.92,28.35,57.24,4.2,56.0,11.09
PL0002,Gdańsk,2021-05-12,8.12,3.2,31.47,67.13,4.1,82.9,1.41
PL0002,Gdańsk,2021-05-13,21.93,10.42,16.01,26.46,5.5,94.5,0.44
PL0002,Gdańsk,2021-05-14,15.1,30.87,30.39,27.16,17.9,59.7,4.68
PL0002,Gdańsk,2021-05-15,27.81,7.96,16.31,165.05,0.4,92.1,1.69
PL0002,Gdańsk,2021-05-16,15.63,10.38,24.4,30.94,17.7,47.2,1.02
PL0002,Gdańsk,2021-05-17,15.9,60.19,37.0,17.16,5.4,31.1,2.74
PL0002,Gdańsk,2021-05-18,27.14,8.68,22.81,14.09,9.2,92.9,4.2
PL0002,Gdańsk,2021-05-19,12.41,22.49,32.35,10.74,-6.0,58.2,5.03
PL0002,Gdańsk,2021-05-20,6.11,67.83,14.95,46.84,22.3,49.1,6.37
PL0002,Gdańsk,2021-05-21,22.82,11.39,63.23,41.48,16.9,93.1,3.32
PL0002,Gdańsk,2021-05-22,10.54,35.98,73.35,17.99,-6.6,40.6,0.75
PL0002,Gdańsk,2021-05-23,16.57,13.8,43.02,9.67,11.8,92.2,18.1
PL0002,Gdańsk,2021-05-24,1.52,26.21,31.03,35.63,3.7,73.3,5.35
PL0002,Gdańsk,2021-05-25,12.01,6.22,13.72,20.43,-4.2,89.1,1.7
PL0002,Gdańsk,2021-05-26,8.62,9.98,51.88,15.16,3.3,58.9,4.47
PL0002,Gdańsk,2021-05-27,1.46,22.19,17.78,43.83,0.7,82.4,2.24
PL0002,Gdańsk,2021-05-28,12.31,59.3,15.08,33.64,-11.0,89.5,10.4
PL0002,Gdańsk,2021-05-29,12.64,24.82,7.22,10.71,9.5,33.4,1.65
PL0002,Gdańsk,2021-05-30,17.46,19.13,2.96,60.67,12.5,49.9,1.48
PL0002,Gdańsk,2021-05-31,29.25,11.69,20.56,42.08,8.2,38.5,3.61
PL0002,Gdańsk,2021-06-01,26.12,35.23,29.88,38.86,-9.9,66.0,5.44
PL0002,Gdańsk,2021-06-02,9.14,12.43,20.91,78.83,13.6,63.4,4.35
PL0002,Gdańsk,2021-06-03,15.34,16.92,36.18,125.32,10.8,47.3,5.39
PL0002,Gdańsk,2021-06-04,19.31,35.81,51.25,28.7,18.2,52.2,3.4
PL0002,Gdańsk,2021-06-05,9.36,20.6,10.18,57.76,22.6,86.7,1.9
PL0002,Gdańsk,2021-06-06,3.13,20.74,5.36,22.2,10.9,63.8,4.97
PL0002,Gdańsk,2021-06-07,11.29,17.27,44.51,38.93,11.2,63.4,2.33
PL0002,Gdańsk,2021-06-08,30.08,17.6,76.89,6.38,16.4,49.7,4.37
PL0002,Gdańsk,2021-06-09,2.96,34.11,30.54,25.07,9.1,72.3,0.96
PL0002,Gdańsk,2021-06-10,5.53,47.08,29.73,63.22,-6.6,50.1,3.57
PL0002,Gdańsk,2021-06-11,6.71,36.39,26.65,27.76,29.6,40.1,3.03
PL0002,Gdańsk,2021-06-12,5.59,35.02,78.39,24.43,11.3,92.3,7.91
PL0002,Gdańsk,2021-06-13,22.0,7.19,4.02,31.7,-4.2,76.4,2.83
PL0002,Gdańsk,2021-06-14,7.83,19.14,40.73,83.23,22.8,82.1,4.04
PL0002,Gdańsk,2021-06-15,22.41,20.43,38.04,26.36,11.8,79.0,2.78
PL0002,Gdańsk,2021-06-16,13.8,12.36,28.57,22.0,18.4,93.9,5.4
PL0002,Gdańsk,2021-06-17,2.21,7.71,7.5,39.07,2.1,76.9,8.53
PL0002,Gdańsk,2021-06-18,9.54,8.95,9.47,19.24,11.4,35.5,3.28
PL0002,Gdańsk,2021-06-19,26.65,46.2,17.92,20.55,-0.2,45.6,1.39
PL0002,Gdańsk,2021-06-20,14.99,15.45,52.58,34.81,14.8,34.9,1.81
PL0002,Gdańsk,2021-06-21,10.15,37.48,21.42,12.17,20.2,84.7,2.25
PL0002,Gdańsk,2021-06-22,30.32,14.05,20.27,94.57,16.3,84.2,1.57
PL0002,Gdańsk,2021-06-23,5.02,9.98,70.06,23.15,2.9,31.1,10.21
PL0002,Gdańsk,2021-06-24,8.08,11.52,32.38,45.21,2.3,66.1,1.92
PL0002,Gdańsk,2021-06-25,24.96,40.17,20.03,9.94,-0.0,74.4,5.21
PL0002,Gdańsk,2021-06-26,21.68,21.72,45.98,83.07,-4.6,46.9,7.46
PL0002,Gdańsk,2021-06-27,4.61,10.07,27.92,45.87,-11.1,33.6,0.57
PL0002,Gdańsk,2021-06-28,18.84,55.72,75.83,54.68,-1.8,34.9,11.11
PL0002,Gdańsk,2021-06-29,7.72,33.57,7.86,68.28,11.8,93.3,1.29
PL0002,Gdańsk,2021-06-30,1.36,28.51,15.93,93.55,0.7,94.7,5.61
PL0002,Gdańsk,2021-07-01,10.32,17.99,11.17,109.89,10.4,73.3,3.95
PL0002,Gdańsk,2021-07-02,45.28,23.17,19.08,24.85,22.2,78.8,3.81
PL0002,Gdańsk,2021-07-03,26.97,27.57,67.44,48.42,10.1,55.8,0.63
PL0002,Gdańsk,2021-07-04,12.85,8.79,29.47,26.64,25.6,92.6,1.1
PL0002,Gdańsk,2021-07-05,2.76,26.83,9.32,31.19,3.2,41.1,9.71
PL0002,Gdańsk,2021-07-06,1.42,7.82,93.3,27.49,-3.6,89.3,6.5
PL0002,Gdańsk,2021-07-07,13.83,23.19,14.86,38.98,10.5,71.7,2.92
PL0002,Gdańsk,2021-07-08,17.96,24.98,46.94,10.28,16.1,34.2,3.23
PL0002,Gdańsk,2021-07-09,22.18,28.7,10.19,63.12,3.1,65.6,5.44
PL0002,Gdańsk,2021-07-10,20.42,7.76,74.45,13.57,10.8,71.3,1.6
PL0002,Gdańsk,2021-07-11,21.66,27.25,26.23,24.78,1.5,64.7,3.92
PL0002,Gdańsk,2021-07-12,16.4,19.69,21.36,91.24,-2.9,92.8,3.74
PL0002,Gdańsk,2021-07-13,29.88,47.96,70.7,26.8,5.8,49.2,0.87
PL0002,Gdańsk,2021-07-14,8.61,0.85,11.49,74.81,7.0,78.1,1.64
PL0002,Gdańsk,2021-07-15,13.67,46.34,44.7,96.05,20.6,73.2,1.2
PL0002,Gdańsk,2021-07-16,2.22,8.44,49.66,21.07,10.1,41.0,0.93
PL0002,Gdańsk,2021-07-17,8.45,34.58,83.29,39.18,19.1,92.4,4.29
PL0002,Gdańsk,2021-07-18,26.47,13.85,24.04,66.76,18.7,55.0,1.22
PL0002,Gdańsk,2021-07-19,21.18,27.96,6.27,71.88,14.6,37.4,4.11
PL0002,Gdańsk,2021-07-20,0.78,19.74,27.72,41.4,5.5,84.3,4.86
PL0002,Gdańsk,2021-07-21,47.5,22.67,9.42,64.56,18.8,65.8,0.94
PL0002,Gdańsk,2021-07-22,15.02,76.69,59.6,13.33,11.6,76.6,5.73
PL0002,Gdańsk,2021-07-23,15.24,9.26,35.89,76.3,6.7,30.1,3.5
PL0002,Gdańsk,2021-07-24,7.99,61.8,35.65,25.58,12.3,44.4,2.88
PL0002,Gdańsk,2021-07-25,9.58,60.66,40.79,55.56,23.0,63.0,4.62
PL0002,Gdańsk,2021-07-26,14.9,20.06,23.11,11.51,10.5,67.5,7.98
PL0002,Gdańsk,2021-07-27,20.34,34.92,11.54,58.92,4.3,53.7,2.15
PL0002,Gdańsk,2021-07-28,16.97,26.29,40.82,35.61,9.9,76.4,2.89
PL0002,Gdańsk,2021-07-29,8.55,47.84,52.02,20.32,15.6,80.4,1.6
PL0002,Gdańsk,2021-07-30,6.03,3.15,50.72,3.3,2.5,57.3,4.63
PL0002,Gdańsk,2021-07-31,5.65,9.45,12.84,44.85,14.8,90.1,2.02
PL0002,Gdańsk,2021-08-01,27.89,30.93,47.73,28.97,8.0,89.4,1.48
PL0002,Gdańsk,2021-08-02,25.63,42.11,26.93,29.94,28.8,91.2,4.23
PL0002,Gdańsk,2021-08-03,19.03,33.49,22.32,51.35,-14.2,70.4,2.26
PL0002,Gdańsk,2021-08-04,27.75,6.99,64.76,58.49,21.1,76.3,0.17
PL0002,Gdańsk,2021-08-05,12.08,1.91,17.75,11.99,15.1,79.5,4.7
PL0002,Gdańsk,2021-08-06,24.13,16.67,3.6,49.6,-1.2,38.9,1.64
PL0002,Gdańsk,2021-08-07,19.74,21.23,4.65,61.8,23.6,94.5,3.13
PL0002,Gdańsk,2021-08-08,24.58,11.59,43.18,35.78,3.8,45.1,2.68
PL0002,Gdańsk,2021-08-09,5.12,9.76,15.65,9.96,2.8,72.2,8.39
PL0002,Gdańsk,2021-08-10,16.23,10.55,14.75,5.33,17.6,34.5,0.93
PL0002,Gdańsk,2021-08-11,10.03,13.63,23.77,46.14,-4.1,85.7,1.98
PL0002,Gdańsk,2021-08-12,1.04,74.65,35.53,39.66,-0.1,32.2,4.93
PL0002,Gdańsk,2021-08-13,30.96,15.66,7.98,38.2,5.8,84.7,6.85
PL0002,Gdańsk,2021-08-14,25.68,23.94,11.2,30.04,23.4,30.6,1.89
PL0002,Gdańsk,2021-08-15,17.29,18.34,30.35,46.6,7.7,35.7,1.86
PL0002,Gdańsk,2021-08-16,6.38,5.76,60.44,21.77,8.3,74.7,0.79
PL0002,Gdańsk,2021-08-17,2.1,7.64,21.48,11.51,5.6,84.3,8.89
PL0002,Gdańsk,2021-08-18,1.02,3.65,17.16,14.71,26.4,58.7,5.72
PL0002,Gdańsk,2021-08-19,8.4,32.83,56.47,67.24,16.7,79.8,0.91
PL0002,Gdańsk,2021-08-20,21.89,6.52,7.88,70.74,2.5,78.3,3.91
PL0002,Gdańsk,2021-08-21,10.12,7.87,16.46,62.59,21.9,75.7,1.97
PL0002,Gdańsk,2021-08-22,19.19,15.59,41.86,30.79,6.3,58.3,2.5
PL0002,Gdańsk,2021-08-23,19.88,32.56,7.96,19.73,18.6,66.8,3.03
PL0002,Gdańsk,2021-08-24,21.66,9.2,18.53,7.61,22.2,91.2,0.27
PL0002,Gdańsk,2021-08-25,1.67,4.93,50.33,22.94,17.1,33.8,9.37
PL0002,Gdańsk,2021-08-26,6.91,17.44,28.51,10.0,2.9,71.1,1.04
PL0002,Gdańsk,2021-08-27,18.94,4.52,39.89,19.9,23.1,35.2,5.54
PL0002,Gdańsk,2021-08-28,35.53,9.96,16.31,123.93,0.8,66.2,2.15
PL0002,Gdańsk,2021-08-29,29.08,31.3,6.6,26.67,4.5,90.0,3.84
PL0002,Gdańsk,2021-08-30,16.64,26.88,11.23,35.24,33.1,91.0,8.01
PL0002,Gdańsk,2021-08-31,31.18,6.29,26.51,21.61,6.0,86.9,3.06
PL0002,Gdańsk,2021-09-01,16.54,19.07,37.83,12.13,15.0,64.3,3.09
PL0002,Gdańsk,2021-09-02,2.87,7.95,1.26,39.48,-2.5,47.8,6.75
PL0002,Gdańsk,2021-09-03,21.41,23.16,33.42,42.6,3.8,42.5,1.65
PL0002,Gdańsk,2021-09-04,29.76,17.95,21.36,16.09,10.4,88.8,6.91
PL0002,Gdańsk,2021-09-05,43.01,22.58,27.14,11.41,19.7,94.1,4.24
PL0002,Gdańsk,2021-09-06,8.2,46.52,40.43,49.05,13.5,73.1,5.75
PL0002,Gdańsk,2021-09-07,4.6,18.34,35.58,26.04,9.4,56.2,7.11
PL0002,Gdańsk,2021-09-08,24.18,10.15,18.07,46.25,10.7,83.9,1.4
PL0002,Gdańsk,2021-09-09,18.13,28.73,14.57,79.97,12.6,54.2,2.76
PL0002,Gdańsk,2021-09-10,16.96,8.88,39.22,69.02,12.4,81.9,5.68
PL0002,Gdańsk,2021-09-11,31.47,8.33,38.34,59.07,-3.6,91.4,4.17
PL0002,Gdańsk,2021-09-12,24.12,61.6,27.35,14.71,15.5,90.7,1.98
PL0002,Gdańsk,2021-09-13,19.38,47.78,6.83,52.72,29.6,34.3,2.38
PL0002,Gdańsk,2021-09-14,9.12,49.76,125.65,26.8,16.5,44.3,1.64
PL0002,Gdańsk,2021-09-15,22.77,36.62,51.48,23.19,15.3,77.3,4.74
PL0002,Gdańsk,2021-09-16,4.41,35.79,17.42,49.82,18.0,63.8,2.43
PL0002,Gdańsk,2021-09-17,16.51,61.59,37.95,61.83,6.1,81.7,3.07
PL0002,Gdańsk,2021-09-18,12.99,32.21,12.18,66.47,19.9,59.2,4.45
PL0002,Gdańsk,2021-09-19,2.71,7.31,21.65,43.1,19.1,44.2,6.57
PL0002,Gdańsk,2021-09-20,18.17,23.56,93.96,57.1,-0.1,56.8,2.43
PL0002,Gdańsk,2021-09-21,8.21,22.94,17.59,7.87,8.7,66.1,8.08
PL0002,Gdańsk,2021-09-22,17.85,12.47,4.2,30.79,18.4,77.8,8.94
PL0002,Gdańsk,2021-09-23,5.69,4.07,74.09,5.96,0.7,31.1,0.87
PL0002,Gdańsk,2021-09-24,24.28,8.85,20.9,21.87,4.6,49.1,0.95
PL0002,Gdańsk,2021-09-25,39.24,9.75,22.3,27.62,18.2,44.2,8.59
PL0002,Gdańsk,2021-09-26,4.41,4.4,27.2,33.85,20.2,70.9,2.32
PL0002,Gdańsk,2021-09-27,5.68,11.1,26.02,49.05,26.9,71.3,0.71
PL0002,Gdańsk,2021-09-28,3.67,13.5,71.99,25.0,2.8,43.9,4.66
PL0002,Gdańsk,2021-09-29,11.24,51.78,35.77,46.41,15.3,59.3,0.45
PL0002,Gdańsk,2021-09-30,17.65,35.35,9.86,14.04,15.7,45.8,1.47
PL0002,Gdańsk,2021-10-01,21.81,14.1,12.66,3.65,8.3,47.4,1.13
PL0002,Gdańsk,2021-10-02,16.27,17.34,44.55,38.73,33.0,74.5,1.83
PL0002,Gdańsk,2021-10-03,21.35,5.42,16.09,72.1,28.0,94.5,5.01
PL0002,Gdańsk,2021-10-04,12.63,12.77,22.94,78.45,17.7,56.6,1.44
PL0002,Gdańsk,2021-10-05,8.13,12.12,55.47,60.29,16.9,76.4,14.85
PL0002,Gdańsk,2021-10-06,5.82,60.07,25.04,37.91,-5.5,73.6,4.61
PL0002,Gdańsk,2021-10-07,11.58,16.39,35.05,20.52,4.1,44.4,2.91
PL0002,Gdańsk,2021-10-08,5.95,14.8,30.88,44.51,9.0,47.9,1.34
PL0002,Gdańsk,2021-10-09,17.26,14.93,59.22,83.78,24.5,33.8,2.63
PL0002,Gdańsk,2021-10-10,6.04,37.72,18.78,21.97,11.9,68.2,3.15
PL0002,Gdańsk,2021-10-11,8.9,46.5,22.97,17.71,13.9,49.9,4.73
PL0002,Gdańsk,2021-10-12,27.79,9.46,31.22,24.06,0.2,76.9,6.76
PL0002,Gdańsk,2021-10-13,29.61,9.77,2.26,35.1,14.8,68.4,7.96
PL0002,Gdańsk,2021-10-14,28.99,34.76,24.63,30.24,25.5,67.7,5.66
PL0002,Gdańsk,2021-10-15,12.79,12.87,14.4,12.23,16.3,37.2,6.3
PL0002,Gdańsk,2021-10-16,8.41,47.22,13.12,39.49,4.9,77.7,4.97
PL0002,Gdańsk,2021-10-17,19.2,23.11,21.14,31.34,-7.4,65.0,1.2
PL0002,Gdańsk,2021-10-18,6.16,15.81,12.73,27.68,13.4,64.1,12.36
PL0002,Gdańsk,2021-10-19,22.57,3.89,24.01,27.06,2.5,44.8,3.4
PL0002,Gdańsk,2021-10-20,7.77,13.22,31.72,11.75,10.0,92.1,2.31
PL0002,Gdańsk,2021-10-21,11.2,18.36,28.31,19.03,7.4,36.2,5.92
PL0002,Gdańsk,2021-10-22,22.92,28.97,41.92,45.5,3.6,33.8,2.62
PL0002,Gdańsk,2021-10-23,1.98,20.94,45.17,18.19,8.6,51.5,0.8
PL0002,Gdańsk,2021-10-24,8.06,12.78,44.37,17.4,1.6,40.4,5.43
PL0002,Gdańsk,2021-10-25,17.53,30.28,24.49,43.16,33.7,62.6,3.42
PL0002,Gdańsk,2021-10-26,20.32,28.15,45.7,33.51,-9.7,55.5,4.0
PL0002,Gdańsk,2021-10-27,18.04,51.49,43.4,83.92,-2.2,85.2,1.32
PL0002,Gdańsk,2021-10-28,11.09,35.16,18.84,44.8,26.7,36.7,4.96
PL0002,Gdańsk,2021-10-29,24.53,13.29,9.16,18.11,11.7,76.2,5.28
PL0002,Gdańsk,2021-10-30,5.64,6.3,8.42,57.46,2.4,78.9,4.95
PL0002,Gdańsk,2021-10-31,5.41,29.17,4.63,68.29,12.1,80.4,7.27
PL0002,Gdańsk,2021-11-01,17.41,43.64,24.08,29.0,16.6,71.4,2.1
PL0002,Gdańsk,2021-11-02,5.05,1.54,27.07,14.26,10.7,84.5,3.29
PL0002,Gdańsk,2021-11-03,40.13,5.57,10.3,32.97,10.3,61.1,7.49
PL0002,Gdańsk,2021-11-04,8.27,22.07,15.43,23.14,20.7,60.0,1.99
PL0002,Gdańsk,2021-11-05,24.22,21.79,14.18,72.2,5.4,45.2,7.37
PL0002,Gdańsk,2021-11-06,4.24,9.39,22.01,18.82,18.5,85.5,4.21
PL0002,Gdańsk,2021-11-07,34.66,30.24,47.53,97.3,14.7,78.8,5.84
PL0002,Gdańsk,2021-11-08,13.48,51.8,7.53,190.72,24.9,58.3,3.73
PL0002,Gdańsk,2021-11-09,8.07,21.62,11.1,72.48,23.7,80.2,2.24
PL0002,Gdańsk,2021-11-10,10.48,28.12,40.57,88.78,2.3,53.8,2.17
PL0002,Gdańsk,2021-11-11,6.99,19.46,16.21,4.14,-2.7,91.3,0.42
PL0002,Gdańsk,2021-11-12,11.17,8.4,49.76,17.83,17.2,59.1,2.77
PL0002,Gdańsk,2021-11-13,4.5,5.52,38.8,22.74,6.4,30.3,4.15
PL0002,Gdańsk,2021-11-14,8.3,4.37,19.41,29.53,-2.1,60.1,2.13
PL0002,Gdańsk,2021-11-15,23.9,18.66,57.89,18.64,-1.1,46.4,3.14
PL0002,Gdańsk,2021-11-16,15.62,13.47,42.11,23.73,19.0,78.5,7.31
PL0002,Gdańsk,2021-11-17,5.53,21.22,6.51,34.52,8.7,76.0,4.32
PL0002,Gdańsk,2021-11-18,11.48,23.82,29.26,39.21,10.9,34.9,3.66
PL0002,Gdańsk,2021-11-19,29.84,71.36,55.39,21.74,7.6,42.1,4.29
PL0002,Gdańsk,2021-11-20,9.13,4.92,31.36,98.03,18.3,36.6,0.05
